"Status","Progress","Duration__in_seconds_","Finished","DistributionChannel","UserLanguage","Gender","Age","Race_White","Race_Black","Race_American_Indian","Race_Asian","Race_Native_Hawaiian","Race_Other","Race_Other_Text","Ethnicity","Type_of_Phone","Type_of_Phone_Other_Text","Timing_First_Click_1","Timing_Last_Click_1","Timing_Page_Submit_1","Timing_Click_Count_1","Timing_First_Click_2","Timing_Last_Click_2","Timing_Page_Submit_2","Timing_Click_Count_2","Frequency_Text_Messages","Frequency_Text_Communication","Frequency_Text_Communication_iPhone","Frequency_Text_Communication_Android","Emoji_Use_Attitude_Useless_Useful","Emoji_Use_Attitude_Uninteresting_Interesting","Emoji_Use_Attitude_Boring_Fun","Emoji_Use_Attitude_Easy_Hard","Emoji_Use_Attitude_Informal_Formal","Emoji_Use_Attitude_Bad_Good","Emoji_Use_Motive_Express_Feeling_To_Others","Emoji_Use_Motive_Strengthen_Message_Content","Emoji_Use_Motive_Soften_Message_Content","Emoji_Use_Motive_Make_Content_Ironic_Sarcastic","Emoji_Use_Motive_Make_Content_Fun_Comic","Emoji_Use_Motive_Make_Content_Serious","Emoji_Use_Motive_Make_Content_Positive","Emoji_Use_Motive_Make_Content_Negative","Emoji_Use_Motive_Express_Images_Not_Words","CMC_Effectiveness_Get_What_I_Want","CMC_Effectiveness_Achieve_Goals","CMC_Effectiveness_Interactions_Accomplish_Goals","CMC_Effectiveness_Effective_Conversations","Online_Attitudes_Meeting_People_Important_Regardless_Mode","Online_Attitudes_Never_Use_Internet_To_Make_Friends","Online_Attitudes_Do_Not_Understand_Making_Friends_Online","Online_Attitudes_Online_Relationships_Not_Strong","Online_Attitudes_Like_Making_Friends_Online","Online_Attitudes_Online_Romantic_Partners_Desperate","Online_Attitudes_Nothing_Wrong_Making_Friends_Online","Online_Attitudes_Never_Meet_Online_Offline","Online_Attitudes_Better_Friends_In_Person_Community","Online_Attitudes_Internet_Broadens_Horizons","Online_Attitudes_Internet_Good_For_Relationships","Online_Attitudes_Frown_On_Online_Relationships","Online_Attitudes_Online_Friends_Become_Common","Online_Attitudes_Do_Not_Believe_Find_Love_Online","Online_Attitudes_Online_Relationships_People_Different","Attitudes_Composite","CMC_Effectiveness_Composite","Motives_Composite","Condition","Online_Attitudes_Composite","condition_dummy","q26_2r","q26_3r","q26_4r","q26_6r","q26_8r","q26_9r","q26_12r","q26_14r","q26_15r","online_rel_form","filter_.","AGE_RECODED"
1,100,84,1,"preview","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,7.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,100,13,1,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,1.337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,100,12,1,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,1.069,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,100,189,1,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,1.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,100,34,1,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,16.585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,100,151,1,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,1.757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,1,1,3,2,3,2,2,3,3,2,4,1,2,NA,4,NA,2,11.2857142857143,0,3,4,4,3,3,3,3,4,3,3.33333333333333,NA,NA
0,100,205,1,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,2.383,0,7,3,3,1,4,4,4,1,1,6,4,1,7,2,2,1,6,1,4,4,4,4,4,3,2,3,3,1,2,3,2,4,3,3,1,3,1,2,3.8,4,3.11111111111111,2,11.3571428571429,0,3,2,2,3,3,1,4,4,3,2.73333333333333,NA,NA
0,59,226,0,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,4.074,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,59,11,0,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," ",NA,NA,NA,NA,0,0,1.039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,100,481,1,"anonymous","EN",1,17,1,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.87,0,7,6,6,1,7,7,7,2,4,7,5,5,5,5,5,5,5,5,5,4,4,4,4,3,1,1,2,3,2,3,1,1,3,4,1,3,1,1,6.4,4,5,2,10.9285714285714,0,4,4,3,3,4,4,4,4,4,3.53333333333333,1,1
0,100,409,1,"anonymous","EN",2,18,NA,NA,NA,NA,NA,1,"hispanic",1,1," ",NA,NA,NA,NA,0,0,5.972,0,8,NA,7,NA,7,6,7,5,4,5,7,6,4,5,6,2,3,2,6,3,4,4,4,3,1,2,3,2,1,4,2,1,4,4,2,3,1,1,5.8,3.75,4.55555555555556,2,11.1428571428571,0,4,3,2,4,3,4,3,4,4,3.4,NA,1
0,100,218,1,"anonymous","EN",2,18,NA,NA,NA,NA,NA,1,"hispanic",1,1," ",NA,NA,NA,NA,0,0,1.968,0,9,7,7,5,7,7,7,1,1,7,6,6,5,7,7,2,5,4,7,4,4,4,3,2,3,2,4,2,3,3,3,4,4,2,2,4,1,2,5.8,3.75,5.44444444444444,2,11.7142857142857,0,2,3,1,2,2,1,3,4,3,2.53333333333333,1,1
0,100,294,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,2.311,0,4,4,4,1,5,5,5,2,4,5,5,5,6,6,6,2,3,1,3,4,4,4,4,3,2,1,2,1,2,2,2,3,3,2,1,2,2,2,4.8,4,4.11111111111111,2,11,0,3,4,3,3,3,2,4,3,3,2.73333333333333,1,1
0,100,132,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,0.741,0,7,6,6,4,6,6,6,2,2,6,5,5,5,5,5,2,5,2,5,4,4,4,4,3,2,2,2,3,2,3,2,3,3,3,2,3,2,2,5.2,4,4.33333333333333,2,11.4285714285714,0,3,3,3,3,3,2,3,3,3,2.93333333333333,1,1
0,100,459,1,"anonymous","EN",2,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.047,0,7,7,7,1,5,6,6,2,3,6,6,5,6,6,6,4,6,3,6,4,4,4,3,4,1,1,1,4,4,4,1,2,3,3,1,3,1,1,5.2,3.75,5.33333333333333,2,11.1428571428571,0,4,4,4,1,4,3,4,4,4,3.53333333333333,1,1
0,100,165,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.314,0,7,6,6,1,6,7,7,1,3,6,7,7,7,7,7,5,7,7,7,3,3,3,4,3,3,2,2,1,2,4,2,2,4,3,1,4,1,1,5.8,3.25,6.77777777777778,2,11.2142857142857,0,2,3,3,3,3,3,4,4,4,3.2,1,1
0,100,274,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,5.401,5.401,6.659,1,5,3,4,3,5,5,6,1,1,6,6,5,6,6,6,1,7,1,7,4,4,4,5,2,2,1,1,2,2,4,2,2,4,3,1,3,1,2,4.6,4.25,5,2,11,0,3,4,4,3,3,3,4,4,3,3.26666666666667,1,1
0,100,904,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,25.672,0,2,2,3,1,2,3,4,4,1,5,5,2,5,5,4,1,6,3,5,3,1,3,4,4,3,3,4,1,2,3,2,3,3,1,1,3,3,2,3,2.75,4,2,11.5,0,2,2,1,3,3,2,4,2,3,2.46666666666667,1,1
0,100,60,1,"anonymous","EN",1,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.088,0,10,6,7,7,7,6,7,1,4,7,7,7,7,7,6,6,6,7,7,3,4,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,6.2,4.25,6.66666666666667,2,12.8571428571429,0,1,1,1,1,1,1,2,1,1,2.2,1,1
0,100,215,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",1,1," ",NA,NA,NA,NA,0,0,1.534,0,7,7,7,6,7,7,7,1,1,6,6,6,6,7,7,1,6,5,7,4,4,4,4,3,1,1,2,2,2,3,1,1,2,3,1,3,2,1,5.6,4,5.66666666666667,2,10.7857142857143,0,4,4,3,3,4,4,4,3,4,3.26666666666667,1,1
0,100,106,1,"anonymous","EN",2,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.035,0,9,7,7,NA,7,7,7,2,1,7,7,7,7,7,7,1,7,1,7,5,5,5,5,4,2,2,4,4,3,3,1,3,4,4,1,3,1,1,5.8,5,5.66666666666667,2,11.6428571428571,0,3,3,1,2,4,2,4,4,4,3.26666666666667,1,1
0,100,172,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",1,1," ",NA,NA,NA,NA,0,0,1.585,0,7,6,6,1,7,7,7,1,1,7,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.8,3,4,2,11,0,3,3,3,3,3,3,3,3,3,2.6,1,1
0,100,310,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,8.358,0,7,6,6,1,7,6,7,1,1,6,7,7,7,7,7,1,7,5,5,4,4,4,4,2,2,2,3,1,3,3,2,3,3,3,2,4,2,1,5.4,4,5.88888888888889,2,11.3571428571429,0,3,3,2,2,3,2,3,3,4,2.73333333333333,1,1
0,100,268,1,"anonymous","EN",1,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,3.756,0,5,4,4,4,7,7,7,1,3,4,4,5,5,4,6,2,6,2,6,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,5.6,2,4.44444444444444,2,11.1428571428571,0,3,3,2,3,3,2,3,3,3,2.46666666666667,1,1
0,100,362,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,9.933,0,5,3,5,2,6,6,7,2,2,5,5,6,6,4,6,2,6,2,2,4,4,4,4,3,2,2,3,3,2,4,2,3,4,3,1,4,2,2,5.2,4,4.33333333333333,2,11.5714285714286,0,3,3,2,3,3,2,4,3,3,3.13333333333333,1,1
0,100,176,1,"anonymous","EN",1,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,0.978,0,3,3,3,1,4,4,4,4,4,4,5,5,1,6,6,1,5,1,4,4,4,4,4,4,3,3,3,1,1,4,1,4,4,2,1,3,1,1,4,4,3.77777777777778,2,11.2857142857143,0,2,2,2,4,4,1,4,4,4,3,1,1
0,100,245,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,4.058,0,9,7,7,6,5,7,7,1,1,4,7,7,7,7,7,7,7,7,6,2,2,2,4,1,4,1,4,1,3,3,1,NA,3,2,3,4,3,2,4.8,2.5,6.88888888888889,2,NA,0,1,4,1,2,4,NA,2,2,3,NA,1,1
0,100,237,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,3.073,0,7,6,6,2,7,7,7,1,1,7,7,7,7,7,7,7,7,3,7,3,3,4,4,4,2,1,3,2,1,4,3,2,4,3,1,4,1,1,5.8,3.5,6.55555555555556,2,11.2857142857143,0,3,4,2,4,2,3,4,4,4,3.4,1,1
0,100,398,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",1,1," ",NA,NA,NA,NA,0,0,1.56,0,10,5,5,1,7,7,7,1,2,7,7,7,6,7,7,2,6,2,7,3,4,4,4,4,1,2,2,3,1,4,2,2,4,3,1,4,1,1,6,3.75,5.66666666666667,2,11.2142857142857,0,4,3,3,4,3,3,4,4,4,3.6,1,1
0,100,178,1,"anonymous","EN",1,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,3.096,0,6,5,5,NA,6,6,6,2,2,6,6,6,2,6,6,2,4,4,6,4,4,4,4,4,1,1,3,4,3,3,1,3,3,3,1,3,1,3,5.2,4,4.66666666666667,2,11.4285714285714,0,4,4,2,2,4,2,4,4,2,3.2,1,1
0,100,303,1,"anonymous","EN",1,18,NA,1,NA,1,NA,NA," ",1,1," ",NA,NA,NA,NA,0,0,11.949,0,1,1,1,1,7,7,7,1,4,7,7,7,7,7,7,2,7,2,7,4,5,5,4,4,1,1,2,3,2,3,1,2,4,4,1,2,1,1,6.4,4.5,5.88888888888889,2,11.0714285714286,0,4,4,3,3,4,3,4,4,4,3.53333333333333,0,1
0,100,860,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,6.067,0,1,1,1,NA,4,4,5,2,1,4,6,4,4,6,6,2,5,2,5,4,4,4,4,4,2,2,2,3,1,4,2,2,4,3,1,3,1,1,3.6,4,4.44444444444444,2,11.2142857142857,0,3,3,3,4,3,3,4,4,4,3.46666666666667,0,1
0,100,259,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.193,0,7,3,4,1,5,5,5,2,1,5,5,5,5,7,7,2,5,4,6,2,4,4,4,4,2,2,1,3,3,4,1,3,3,3,2,3,2,3,4.2,3.5,5.11111111111111,2,11.5,0,3,3,4,2,4,2,3,3,2,3.06666666666667,1,1
0,100,181,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",1,1," ",NA,NA,NA,NA,0,0,3.962,0,5,7,7,2,7,7,7,1,7,7,7,7,3,7,7,7,7,1,7,5,5,5,5,4,2,2,2,4,1,4,1,1,4,4,1,4,1,4,7,5,5.88888888888889,2,11.5,0,3,3,3,4,4,4,4,4,1,3.6,1,1
0,100,228,1,"anonymous","EN",2,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,8.046,0,7,5,6,1,6,6,7,1,1,7,7,7,6,5,7,2,7,5,7,4,4,4,4,3,3,3,4,1,2,3,1,3,3,3,1,2,1,2,5.4,4,5.88888888888889,2,11.2857142857143,0,2,2,1,3,4,2,4,4,3,2.66666666666667,1,1
0,100,221,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,2.27,0,7,5,5,NA,5,6,7,1,1,7,6,6,6,6,6,2,6,2,6,4,4,4,4,3,3,1,3,1,3,3,2,3,3,2,2,3,2,2,5.2,4,5.11111111111111,2,11.3571428571429,0,2,4,2,2,3,2,3,3,3,2.6,1,1
0,100,329,1,"anonymous","EN",1,18,NA,1,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.811,0,7,5,6,2,5,6,7,2,1,5,6,5,6,6,7,2,6,5,6,3,4,4,5,3,1,1,3,2,2,4,2,3,3,3,1,2,1,2,4.8,4,5.44444444444444,2,11.0714285714286,0,4,4,2,3,3,2,4,4,3,3.06666666666667,1,1
0,100,401,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,10.687,0,1,2,3,1,5,5,5,2,2,4,6,4,2,6,6,3,5,5,4,4,4,4,3,2,3,2,4,2,2,3,3,4,3,1,2,3,1,2,4.2,3.75,4.55555555555556,2,11.4285714285714,0,2,3,1,3,2,1,3,4,3,2.4,1,1
0,100,331,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,39.136,0,5,4,4,NA,6,6,6,4,2,2,3,5,7,5,7,2,6,2,5,4,3,2,3,4,2,2,2,2,2,3,2,2,3,3,2,3,2,2,4.4,3,4.66666666666667,2,11.3571428571429,0,3,3,3,3,3,3,3,3,3,3,1,1
0,100,294,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,9.134,0,1,1,1,1,4,5,6,2,1,5,3,5,4,6,6,2,5,2,1,3,3,4,3,4,1,1,2,3,1,4,3,3,3,4,1,3,1,3,4.2,3.25,3.77777777777778,2,11.3571428571429,0,4,4,3,4,2,2,4,4,2,3.33333333333333,0,1
0,100,210,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.193,0,7,6,6,6,7,7,7,1,3,7,7,3,6,7,7,3,6,3,6,4,4,4,4,4,4,2,1,1,1,4,1,3,4,3,1,2,1,1,6.2,4,5.33333333333333,2,11.0714285714286,0,1,3,4,4,4,2,4,4,4,3.2,1,1
0,100,264,1,"anonymous","EN",2,18,NA,1,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,5.938,0,5,3,3,NA,7,3,2,1,1,4,5,5,7,4,4,1,5,5,6,4,4,4,4,3,4,4,4,1,2,4,2,2,3,1,1,4,3,1,3.4,4,4.66666666666667,2,11.5,0,1,1,1,3,3,3,4,2,4,2.53333333333333,1,1
0,100,611,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,9.661,0,1,1,3,2,2,4,4,2,1,4,5,4,6,5,6,1,5,1,4,4,3,4,4,3,2,1,2,2,3,4,2,3,4,3,2,3,2,2,3,3.75,4.11111111111111,2,11.4285714285714,0,3,4,3,2,3,2,3,3,3,3,0,1
0,100,962,1,"anonymous","EN",2,18,NA,1,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,3.34,5.628,8.476,5,7,6,6,5,7,7,7,6,1,4,3,2,4,4,7,2,7,3,7,3,3,3,3,4,1,2,3,3,1,4,2,3,4,2,1,3,1,1,5.2,3,4.33333333333333,2,11.2142857142857,0,4,3,2,4,3,2,4,4,4,3.33333333333333,1,1
0,100,231,1,"anonymous","EN",2,18,NA,NA,NA,NA,NA,NA," ",1,1," ",NA,NA,NA,NA,1.43,1.43,2.047,1,7,6,6,6,7,7,7,3,4,5,7,6,6,6,7,1,6,2,6,3,3,4,4,3,2,2,3,2,2,4,1,3,3,3,2,3,2,3,6,3.5,5.22222222222222,2,11.4285714285714,0,3,3,2,3,4,2,3,3,2,2.86666666666667,1,1
0,100,397,1,"anonymous","EN",1,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.934,0,10,7,7,7,7,7,7,1,2,7,7,7,7,7,7,1,7,1,7,4,3,3,4,4,1,1,1,4,1,4,1,1,4,4,1,4,1,1,6,3.5,5.66666666666667,2,11.0714285714286,0,4,4,4,4,4,4,4,4,4,4,1,1
0,100,437,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,10.188,0,2,2,1,2,7,7,7,2,1,6,5,6,5,6,6,1,5,1,2,4,4,4,4,4,1,1,3,1,1,4,2,3,4,3,1,2,1,2,5.6,4,4.11111111111111,2,11.0714285714286,0,4,4,2,4,3,2,4,4,3,3.2,1,1
0,100,249,1,"anonymous","EN",1,18,NA,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,2.464,0,7,6,5,1,5,5,5,1,1,6,6,5,4,4,5,3,6,3,5,4,4,4,4,3,2,3,2,3,3,3,2,3,3,2,2,1,3,2,4.4,4,4.55555555555556,2,11.4285714285714,0,3,2,3,2,3,2,3,2,3,2.53333333333333,1,1
0,100,371,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,14.458,14.458,15.145,1,2,2,2,2,4,3,4,2,3,5,5,5,4,4,5,2,5,2,5,4,3,4,4,4,1,2,1,2,1,4,1,2,4,2,1,3,1,1,3.8,3.75,4.11111111111111,2,10.8571428571429,0,4,3,4,4,4,3,4,4,4,3.53333333333333,1,1
0,100,233,1,"anonymous","EN",1,18,1,NA,NA,1,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,5.965,0,2,2,2,1,2,5,3,1,1,4,3,3,3,3,3,5,3,5,5,3,2,4,4,4,1,1,2,3,1,4,1,3,3,2,1,4,1,1,3,3.25,3.66666666666667,2,11,0,4,4,3,4,4,2,4,4,4,3.53333333333333,1,1
0,100,470,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,146.866,0,1,1,1,1,5,4,7,1,2,6,3,7,7,7,7,1,6,1,4,4,3,4,3,3,1,1,2,3,1,4,1,3,3,2,1,4,1,1,4.8,3.5,4.77777777777778,2,10.9285714285714,0,4,4,3,4,4,2,4,4,4,3.46666666666667,0,1
0,100,68,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.4,0,6,7,7,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,11,0,3,3,3,3,3,3,3,3,3,2.6,1,1
0,100,225,1,"anonymous","EN",2,18,NA,1,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,3.802,0,10,5,6,1,6,6,6,2,1,5,7,7,7,7,7,4,6,5,7,4,4,4,4,3,2,1,3,3,1,4,3,1,3,NA,1,3,4,2,4.8,4,6.33333333333333,2,NA,0,3,4,2,4,2,4,4,1,3,NA,1,1
0,100,842,1,"anonymous","EN",2,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.377,0,9,7,7,1,7,7,7,1,1,7,7,7,7,7,7,1,7,4,7,5,5,5,5,3,2,1,1,1,4,4,4,4,4,4,4,4,4,4,5.8,5,6,2,12.1428571428571,0,3,4,4,1,1,1,1,1,1,2.46666666666667,1,1
0,100,240,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.381,0,5,4,5,1,5,5,4,1,2,5,7,6,7,7,7,1,7,7,7,4,4,4,4,4,1,1,3,2,2,4,1,2,4,3,1,3,1,1,4.2,4,6.22222222222222,2,11.0714285714286,0,4,4,2,3,4,3,4,4,4,3.46666666666667,1,1
0,100,234,1,"anonymous","EN",1,18,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.45,0,9,5,5,5,5,6,6,3,2,5,5,5,3,5,6,3,5,3,5,4,3,3,4,3,2,2,3,3,2,3,2,3,3,3,2,3,2,2,4.8,3.5,4.44444444444444,2,11.5,0,3,3,2,3,3,2,3,3,3,2.86666666666667,1,1
0,100,243707,1,"anonymous","EN",1,18,NA,1,NA,NA,NA,NA," ",1,1," ",NA,NA,NA,NA,0,0,5.449,0,7,6,7,5,7,7,7,1,4,7,6,5,6,7,7,4,7,7,6,4,4,4,4,4,1,1,2,4,2,4,1,3,3,3,1,4,1,2,6.4,4,6.11111111111111,2,11.2857142857143,0,4,4,3,3,4,2,4,4,3,3.53333333333333,1,1
0,100,343,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,7.211,0,10,7,7,7,7,7,7,1,1,5,7,7,5,7,7,2,6,6,7,2,3,4,4,4,1,1,1,2,1,4,1,2,4,4,1,4,1,1,5.4,3.25,6,2,11,0,4,4,4,4,4,3,4,4,4,3.8,1,1
0,100,303,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,5.677,0,7,5,5,2,5,6,7,1,1,5,6,6,6,7,7,1,6,1,7,4,4,4,3,4,1,1,3,3,2,4,1,2,4,3,1,4,1,1,4.8,3.75,5.22222222222222,2,11.2142857142857,0,4,4,2,3,4,3,4,4,4,3.6,1,1
0,100,858,1,"anonymous","EN",2,19,NA,1,NA,NA,NA,NA," ",1,1," ",NA,NA,NA,NA,6.701,6.701,7.117,1,4,4,4,2,3,6,4,2,2,5,4,2,2,5,5,1,5,2,1,4,4,4,4,4,1,3,3,3,1,4,2,2,4,3,1,4,1,1,4,4,3,2,11.3571428571429,0,4,2,2,4,3,3,4,4,4,3.46666666666667,1,1
0,100,263,1,"anonymous","EN",1,19,NA,NA,NA,1,NA,NA," ",1,1," ",NA,NA,NA,NA,0,0,3.612,0,3,3,4,2,5,3,5,2,1,4,5,4,4,6,6,2,5,3,5,4,4,4,4,4,1,2,3,2,2,4,1,3,3,2,1,3,2,1,3.6,4,4.44444444444444,2,11.1428571428571,0,4,3,2,3,4,2,4,3,4,3.13333333333333,1,1
0,100,242,1,"anonymous","EN",1,19,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,1.902,0,5,6,6,2,5,6,7,1,4,5,7,5,5,4,4,5,2,3,5,3,3,3,3,4,3,2,4,1,1,1,2,3,3,2,3,3,2,4,5.4,3,4.44444444444444,2,11.6428571428571,0,2,3,1,4,3,2,2,3,1,2.33333333333333,1,1
0,100,435,1,"anonymous","EN",2,19,1,NA,NA,NA,NA,NA," ",2,1," ",NA,NA,NA,NA,0,0,2.776,0,7,5,6,1,4,5,5,2,1,6,6,6,7,6,6,2,6,4,4,4,4,4,4,3,2,2,1,1,1,3,3,2,3,2,1,3,1,3,4.2,4,5.22222222222222,2,11,0,3,3,4,4,2,3,4,4,2,2.93333333333333,1,1
